age,schl,mar,sex,dis,esp,cit,mig,mil,anc,nativity,dear,deye,drem,pincp,esr,fer,race,pubcov
19,Grade 11,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Multiple,Native,No,No,No,15000.0,"Civilian employed, at work",Out of Universe,Two or More Races,1
63,Some college but less than 1 year,Married,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,No,10000.0,Not in labor force,Out of Universe,White alone,1
19,Regular high school diploma,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,15400.0,"Civilian employed, at work",No,White alone,1
35,12th Grade - no diploma,Divorced,Male,Without a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico",Never served in the military,Not reported,Native,No,No,No,20000.0,Not in labor force,Out of Universe,White alone,0
57,Regular high school diploma,Divorced,Male,Without a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico",Never served in the military,Not reported,Native,No,No,No,16000.0,"Civilian employed, at work",Out of Universe,White alone,1
63,GED or alternative credential,Divorced,Female,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,27100.0,"Civilian employed, at work",Out of Universe,White alone,1
32,Regular high school diploma,Married,Male,Without a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico",Never served in the military,Single,Native,No,No,No,17000.0,"Civilian employed, at work",Out of Universe,White alone,1
15,Grade 9,Never married or under 15 years old,Female,Without a disability,Living with two parents: Mother only in labor force,Born in the U.S.,"Yes, same house (nonmovers)",Out of Universe,Unclassified,Native,No,No,No,0.0,Out of Universe,No,White alone,1
46,Regular high school diploma,Never married or under 15 years old,Female,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,8500.0,Not in labor force,No,White alone,1
57,Regular high school diploma,Married,Female,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,Yes,No,No,10800.0,Not in labor force,Out of Universe,White alone,1
47,Regular high school diploma,Married,Female,Without a disability,Out of Universe,U.S. citizen by naturalization,"Yes, same house (nonmovers)",Never served in the military,Single,Foreign born,No,No,No,0.0,Not in labor force,No,White alone,1
32,1 or more years of college credit but no degree,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,2400.0,"Civilian employed, at work",No,Black or African American alone,1
60,Regular high school diploma,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,0.0,Not in labor force,Out of Universe,Black or African American alone,1
47,Grade 9,Never married or under 15 years old,Male,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,Yes,Yes,0.0,Not in labor force,Out of Universe,Black or African American alone,0
26,1 or more years of college credit but no degree,Married,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,20000.0,"Civilian employed, at work",Out of Universe,White alone,1
64,Doctorate degree,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico","On active duty in the past, but not now",Single,Native,No,No,No,-900.0,"Civilian employed, at work",Out of Universe,White alone,1
37,GED or alternative credential,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Unclassified,Native,No,No,No,25400.0,"Civilian employed, at work",No,White alone,1
17,Grade 11,Never married or under 15 years old,Female,Without a disability,Living with two parents: both parents in labor force,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,0.0,Not in labor force,No,White alone,1
56,Regular high school diploma,Widowed,Female,With a disability,Out of Universe,U.S. citizen by naturalization,"No, different house in US or Puerto Rico",Never served in the military,Not reported,Foreign born,No,No,No,6100.0,Not in labor force,Out of Universe,Two or More Races,1
38,Bachelor's degree,Married,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)","On active duty in the past, but not now",Single,Native,No,No,No,15000.0,"Civilian employed, at work",Out of Universe,White alone,1
63,Grade 8,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,8800.0,Not in labor force,Out of Universe,White alone,1
34,Bachelor's degree,Never married or under 15 years old,Male,Without a disability,Out of Universe,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas","No, different house in US or Puerto Rico",Never served in the military,Single,Native,No,No,No,20000.0,"Civilian employed, at work",Out of Universe,White alone,0
28,GED or alternative credential,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico",Never served in the military,Multiple,Native,No,No,No,4000.0,Unemployed,No,Two or More Races,1
17,Grade 10,Never married or under 15 years old,Female,Without a disability,Living with two parents: Mother only in labor force,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,0.0,Not in labor force,No,White alone,1
50,Some college but less than 1 year,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,No,0.0,Not in labor force,No,White alone,1
29,Regular high school diploma,Never married or under 15 years old,Male,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,No,9000.0,Not in labor force,Out of Universe,White alone,1
26,Regular high school diploma,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)","On active duty in the past, but not now",Not reported,Native,No,No,No,8600.0,"Civilian employed, at work",Out of Universe,Black or African American alone,1
62,Grade 10,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,0.0,Not in labor force,Out of Universe,Black or African American alone,1
20,12th Grade - no diploma,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,0.0,Unemployed,Out of Universe,Black or African American alone,1
55,Master's degree,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,22000.0,"Civilian employed, at work",Out of Universe,White alone,1
23,Associate's degree,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,16000.0,"Civilian employed, at work",Out of Universe,White alone,0
42,Regular high school diploma,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,26000.0,"Civilian employed, at work",Out of Universe,White alone,1
56,Regular high school diploma,Married,Male,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,Yes,No,No,20400.0,"Civilian employed, at work",Out of Universe,White alone,0
37,Associate's degree,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,20000.0,"Civilian employed, at work",No,White alone,1
61,Grade 10,Never married or under 15 years old,Male,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,8500.0,Not in labor force,Out of Universe,Black or African American alone,1
20,1 or more years of college credit but no degree,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,No,2000.0,"Civilian employed, at work",No,White alone,1
21,Some college but less than 1 year,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,13000.0,"Civilian employed, at work",Out of Universe,White alone,1
33,1 or more years of college credit but no degree,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Multiple,Native,No,No,No,0.0,Not in labor force,Yes,Black or African American alone,1
53,Regular high school diploma,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Multiple,Native,No,No,No,21000.0,"Civilian employed, at work",Out of Universe,White alone,0
18,Grade 11,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Multiple,Native,No,No,No,4000.0,"Civilian employed, at work",No,White alone,1
28,Bachelor's degree,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,2600.0,"Civilian employed, at work",No,Black or African American alone,1
15,Grade 10,Never married or under 15 years old,Female,Without a disability,Living with two parents: Father only in labor force,Born in the U.S.,"Yes, same house (nonmovers)",Out of Universe,Not reported,Native,No,No,No,0.0,Out of Universe,No,White alone,1
